"","V1","Subject","Age","Handedness","Sex","Condition","Cond_order","Dailyusage","Socialapps","Vision","date","set_size","correct_answer","response_time","response_timed_out","target_present","pressed_key"
"4020",4020,"a79dfc9e",20,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",6,1,0.120873147843856,FALSE,TRUE,"x"
"4021",4021,"a79dfc9e",20,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",18,1,0.315905097459012,FALSE,TRUE,"x"
"4022",4022,"a79dfc9e",20,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",18,1,0.298006539394613,FALSE,TRUE,"m"
"4023",4023,"a79dfc9e",20,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",18,1,0.354783258906357,FALSE,FALSE,"m"
"4024",4024,"a79dfc9e",20,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",18,1,0.333625560418292,FALSE,FALSE,"m"
"4025",4025,"a79dfc9e",20,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",18,1,0.306964723182068,FALSE,FALSE,"m"
"4026",4026,"a79dfc9e",20,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",12,1,0.209760414808447,FALSE,TRUE,"x"
"4027",4027,"a79dfc9e",20,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",18,1,0.389885804125193,FALSE,FALSE,"m"
"4028",4028,"a79dfc9e",20,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",12,1,0.331025371883563,FALSE,TRUE,"x"
"4029",4029,"a79dfc9e",20,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",18,1,0.36961858116272,FALSE,FALSE,"m"
"4030",4030,"a79dfc9e",20,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",12,0,0.164951686360659,FALSE,TRUE,"x"
"4031",4031,"a79dfc9e",20,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",6,1,0.165610638249597,FALSE,TRUE,"x"
"4032",4032,"a79dfc9e",20,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",18,1,0.333999560139041,FALSE,FALSE,"m"
"4033",4033,"a79dfc9e",20,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",6,0,0.117827721546331,FALSE,TRUE,"x"
"4034",4034,"a79dfc9e",20,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",12,1,0.132413710655528,FALSE,TRUE,"x"
"4035",4035,"a79dfc9e",20,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",12,0,0.313518623050425,FALSE,FALSE,"m"
"4036",4036,"a79dfc9e",20,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",6,1,0.171202824550314,FALSE,FALSE,"m"
"4037",4037,"a79dfc9e",20,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",18,1,0.357454685483133,FALSE,FALSE,"m"
"4038",4038,"a79dfc9e",20,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",6,1,0.120944385885903,FALSE,TRUE,"x"
"4039",4039,"a79dfc9e",20,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",12,1,0.132467139187063,FALSE,TRUE,"x"
"4040",4040,"a79dfc9e",20,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",18,1,0.179377389875249,FALSE,TRUE,"x"
"4041",4041,"a79dfc9e",20,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",18,1,0.203046229345484,FALSE,TRUE,"x"
"4042",4042,"a79dfc9e",20,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",6,1,0.251933335700484,FALSE,FALSE,"m"
"4043",4043,"a79dfc9e",20,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",12,0,0.221514691746261,FALSE,FALSE,"m"
"4044",4044,"a79dfc9e",20,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",6,1,0.174141393784768,FALSE,TRUE,"x"
"4045",4045,"a79dfc9e",20,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",18,1,0.265628849284088,FALSE,TRUE,"x"
"4046",4046,"a79dfc9e",20,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",18,1,0.140962275701211,FALSE,TRUE,"m"
"4047",4047,"a79dfc9e",20,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",6,1,0.251399050385128,FALSE,TRUE,"x"
"4048",4048,"a79dfc9e",20,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",6,1,0.340660317070469,FALSE,TRUE,"x"
"4049",4049,"a79dfc9e",20,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",18,1,0.32518385243568,FALSE,TRUE,"x"
"4050",4050,"a79dfc9e",20,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",12,1,0.176741582319497,FALSE,TRUE,"x"
"4051",4051,"a79dfc9e",20,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",12,1,0.141122561295817,FALSE,TRUE,"x"
"4052",4052,"a79dfc9e",20,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",6,0,0.118077054693497,FALSE,TRUE,"x"
"4053",4053,"a79dfc9e",20,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",6,1,0.228104210635642,FALSE,TRUE,"x"
"4054",4054,"a79dfc9e",20,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",6,1,0.118041435672473,FALSE,TRUE,"x"
"4055",4055,"a79dfc9e",20,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",12,1,0.319253285435237,FALSE,FALSE,"m"
"4056",4056,"a79dfc9e",20,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",6,0,0.19807737591268,FALSE,FALSE,"m"
"4057",4057,"a79dfc9e",20,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",6,1,0.177133391550757,FALSE,TRUE,"x"
"4058",4058,"a79dfc9e",20,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",12,1,0.179840437148557,FALSE,FALSE,"m"
"4059",4059,"a79dfc9e",20,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",6,1,0.144595415845626,FALSE,FALSE,"m"
"4060",4060,"a79dfc9e",20,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",12,1,0.254088286472416,FALSE,FALSE,"m"
"4061",4061,"a79dfc9e",20,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",18,1,0.235619824071638,FALSE,FALSE,"m"
"4062",4062,"a79dfc9e",20,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",6,0,0.144862558503304,FALSE,FALSE,"m"
"4063",4063,"a79dfc9e",20,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",12,1,0.183046149040688,FALSE,TRUE,"x"
"4064",4064,"a79dfc9e",20,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",6,1,0.102707447121779,FALSE,TRUE,"x"
"4065",4065,"a79dfc9e",20,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",18,1,0.161603498384433,FALSE,TRUE,"x"
"4066",4066,"a79dfc9e",20,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",12,1,0.0878365058443931,FALSE,TRUE,"x"
"4067",4067,"a79dfc9e",20,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",6,1,0.141674656121684,FALSE,FALSE,"m"
"4068",4068,"a79dfc9e",20,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",18,0,0.18238719715175,FALSE,TRUE,"x"
"4069",4069,"a79dfc9e",20,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",12,1,0.180232246379817,FALSE,TRUE,"x"
"4070",4070,"a79dfc9e",20,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",18,1,0.235833538197781,FALSE,TRUE,"x"
"4071",4071,"a79dfc9e",20,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",6,1,0.162440545378489,FALSE,TRUE,"x"
"4072",4072,"a79dfc9e",20,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",12,1,0.245201340727008,FALSE,FALSE,"m"
"4073",4073,"a79dfc9e",20,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",12,1,0.259911996409788,FALSE,FALSE,"m"
"4074",4074,"a79dfc9e",20,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",6,0,0.207373940399861,FALSE,FALSE,"m"
"4075",4075,"a79dfc9e",20,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",12,1,0.361212492201132,FALSE,FALSE,"m"
"4076",4076,"a79dfc9e",20,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",12,1,0.138451134719041,FALSE,TRUE,"x"
"4077",4077,"a79dfc9e",20,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",18,1,0.232859349942303,FALSE,TRUE,"x"
"4078",4078,"a79dfc9e",20,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",18,1,0.253322477520407,FALSE,FALSE,"m"
"4079",4079,"a79dfc9e",20,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",18,1,0.221105073004489,FALSE,TRUE,"m"
"4080",4080,"a79dfc9e",20,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",6,1,0.361176873180108,FALSE,FALSE,"m"
"4081",4081,"a79dfc9e",20,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",6,1,0.129849141141823,FALSE,FALSE,"m"
"4082",4082,"a79dfc9e",20,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",12,1,0.218202122791059,FALSE,TRUE,"x"
"4083",4083,"a79dfc9e",20,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",12,1,0.278095506642376,FALSE,FALSE,"m"
"4084",4084,"a79dfc9e",20,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",12,1,0.135120756253327,FALSE,TRUE,"x"
"4085",4085,"a79dfc9e",20,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",18,1,0.271523797263507,FALSE,FALSE,"m"
"4086",4086,"a79dfc9e",20,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",12,0,0.161888450552622,FALSE,TRUE,"x"
"4087",4087,"a79dfc9e",20,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",6,0,0.141888370247826,FALSE,TRUE,"x"
"4088",4088,"a79dfc9e",20,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",6,1,0.123776098057285,FALSE,TRUE,"x"
"4089",4089,"a79dfc9e",20,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",12,1,0.405451316312541,FALSE,FALSE,"m"
"4090",4090,"a79dfc9e",20,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",12,1,0.197471852555278,FALSE,FALSE,"m"
"4091",4091,"a79dfc9e",20,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",18,1,0.36361677612023,FALSE,TRUE,"m"
"4092",4092,"a79dfc9e",20,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",6,1,0.245343816811103,FALSE,FALSE,"m"
"4093",4093,"a79dfc9e",20,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",18,1,0.372325626760519,FALSE,FALSE,"m"
"4094",4094,"a79dfc9e",20,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",12,1,0.233126492599981,FALSE,FALSE,"m"
"4095",4095,"a79dfc9e",20,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_14h13.57.180",6,0,0.159715690270178,FALSE,FALSE,"m"
"4096",4096,"365ec2ac",19,"R","Female","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",NA,1,NA,NA,NA,""
"4097",4097,"365ec2ac",19,"R","Female","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",18,1,0.410455788766368,FALSE,FALSE,"m"
"4098",4098,"365ec2ac",19,"R","Female","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",12,1,0.177845771971231,FALSE,TRUE,"x"
"4099",4099,"365ec2ac",19,"R","Female","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",6,0,0.235138967287819,FALSE,TRUE,"x"
"4100",4100,"365ec2ac",19,"R","Female","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",12,0,0.285789215183491,FALSE,FALSE,"m"
"4101",4101,"365ec2ac",19,"R","Female","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",18,1,0.322067188096108,FALSE,FALSE,"m"
"4102",4102,"365ec2ac",19,"R","Female","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",18,1,0.255174666613638,FALSE,FALSE,"m"
"4103",4103,"365ec2ac",19,"R","Female","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",12,1,0.162939211672821,FALSE,TRUE,"x"
"4104",4104,"365ec2ac",19,"R","Female","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",18,1,0.298149015478707,FALSE,FALSE,"m"
"4105",4105,"365ec2ac",19,"R","Female","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",12,1,0.188887668488571,FALSE,FALSE,"m"
"4106",4106,"365ec2ac",19,"R","Female","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",12,1,0.17610043994107,FALSE,FALSE,"m"
"4107",4107,"365ec2ac",19,"R","Female","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",18,1,0.170846634340078,FALSE,TRUE,"m"
"4108",4108,"365ec2ac",19,"R","Female","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",12,1,0.208050701799311,FALSE,TRUE,"x"
"4109",4109,"365ec2ac",19,"R","Female","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",18,1,0.369066486336853,FALSE,FALSE,"m"
"4110",4110,"365ec2ac",19,"R","Female","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",6,1,0.185040814218014,FALSE,TRUE,"m"
"4111",4111,"365ec2ac",19,"R","Female","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",6,1,0.146875033191142,FALSE,TRUE,"x"
"4112",4112,"365ec2ac",19,"R","Female","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",12,1,0.238077536522272,FALSE,FALSE,"m"
"4113",4113,"365ec2ac",19,"R","Female","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",18,1,0.24899476646603,FALSE,TRUE,"x"
"4114",4114,"365ec2ac",19,"R","Female","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",6,1,0.155334550684265,FALSE,FALSE,"m"
"4115",4115,"365ec2ac",19,"R","Female","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",18,1,0.281408075597578,FALSE,TRUE,"x"
"4116",4116,"365ec2ac",19,"R","Female","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",12,1,0.374355910958869,FALSE,FALSE,"x"
"4117",4117,"365ec2ac",19,"R","Female","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",18,1,0.39604789476229,FALSE,FALSE,"m"
"4118",4118,"365ec2ac",19,"R","Female","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",18,1,0.165129781465777,FALSE,TRUE,"x"
"4119",4119,"365ec2ac",19,"R","Female","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",18,0,0.27784617349521,FALSE,FALSE,"m"
"4120",4120,"365ec2ac",19,"R","Female","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",18,1,0.130062855267965,FALSE,TRUE,"x"
"4121",4121,"365ec2ac",19,"R","Female","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",6,1,0.244756102964212,FALSE,FALSE,"m"
"4122",4122,"365ec2ac",19,"R","Female","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",6,1,0.146607890533464,FALSE,FALSE,"m"
"4123",4123,"365ec2ac",19,"R","Female","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",6,1,0.224773832169928,FALSE,TRUE,"x"
"4124",4124,"365ec2ac",19,"R","Female","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",18,0,0.139199134160539,FALSE,TRUE,"x"
"4125",4125,"365ec2ac",19,"R","Female","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",12,0,0.211416699286048,FALSE,TRUE,"x"
"4126",4126,"365ec2ac",19,"R","Female","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",12,1,0.243758770375549,FALSE,FALSE,"m"
"4127",4127,"365ec2ac",19,"R","Female","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",12,0,0.158558072086908,FALSE,TRUE,"x"
"4128",4128,"365ec2ac",19,"R","Female","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",18,0,0.419948257869179,FALSE,TRUE,"m"
"4129",4129,"365ec2ac",19,"R","Female","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",6,1,0.178967771133477,FALSE,FALSE,"m"
"4130",4130,"365ec2ac",19,"R","Female","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",12,1,0.205539560817141,FALSE,TRUE,"x"
"4131",4131,"365ec2ac",19,"R","Female","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",18,1,0.594071842143435,FALSE,FALSE,"x"
"4132",4132,"365ec2ac",19,"R","Female","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",6,1,0.220089930905314,FALSE,TRUE,"x"
"4133",4133,"365ec2ac",19,"R","Female","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",18,1,0.304257677584268,FALSE,FALSE,"m"
"4134",4134,"365ec2ac",19,"R","Female","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",6,1,0.254426667172141,FALSE,FALSE,"x"
"4135",4135,"365ec2ac",19,"R","Female","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",18,0,0.289778545538143,FALSE,FALSE,"m"
"4136",4136,"365ec2ac",19,"R","Female","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",18,1,0.242939532892005,FALSE,TRUE,"x"
"4137",4137,"365ec2ac",19,"R","Female","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",6,1,0.158807405234074,FALSE,FALSE,"m"
"4138",4138,"365ec2ac",19,"R","Female","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",18,1,0.174764726652682,FALSE,TRUE,"x"
"4139",4139,"365ec2ac",19,"R","Female","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",12,1,0.297703777715911,FALSE,FALSE,"m"
"4140",4140,"365ec2ac",19,"R","Female","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",6,1,0.185236718833644,FALSE,FALSE,"m"
"4141",4141,"365ec2ac",19,"R","Female","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",18,0,0.415246547094053,FALSE,FALSE,"m"
"4142",4142,"365ec2ac",19,"R","Female","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",12,1,0.272948558104454,FALSE,FALSE,"x"
"4143",4143,"365ec2ac",19,"R","Female","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",6,1,0.146714747596535,FALSE,TRUE,"x"
"4144",4144,"365ec2ac",19,"R","Female","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",6,1,0.144007701998735,FALSE,TRUE,"x"
"4145",4145,"365ec2ac",19,"R","Female","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",18,0,0.451951948258955,FALSE,FALSE,"m"
"4146",4146,"365ec2ac",19,"R","Female","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",6,1,0.206002608090449,FALSE,FALSE,"m"
"4147",4147,"365ec2ac",19,"R","Female","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",6,0,0.203812038297493,FALSE,TRUE,"x"
"4148",4148,"365ec2ac",19,"R","Female","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",12,1,0.313981670323733,FALSE,TRUE,"x"
"4149",4149,"365ec2ac",19,"R","Female","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",6,1,0.164827019787076,FALSE,FALSE,"m"
"4150",4150,"365ec2ac",19,"R","Female","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",6,1,0.20233384892501,FALSE,TRUE,"x"
"4151",4151,"365ec2ac",19,"R","Female","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",18,1,0.201835182630679,FALSE,TRUE,"x"
"4152",4152,"365ec2ac",19,"R","Female","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",6,0,0.182743387361987,FALSE,TRUE,"x"
"4153",4153,"365ec2ac",19,"R","Female","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",12,1,0.338469747277512,FALSE,FALSE,"x"
"4154",4154,"365ec2ac",19,"R","Female","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",12,1,0.241621629114128,FALSE,TRUE,"x"
"4155",4155,"365ec2ac",19,"R","Female","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",6,1,0.21211127019601,FALSE,FALSE,"m"
"4156",4156,"365ec2ac",19,"R","Female","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",18,0,0.296546159532642,FALSE,TRUE,"x"
"4157",4157,"365ec2ac",19,"R","Female","Phone absent","2nd","between 1 and 3 hours","1-2","Normal (unperceivable condition)","2021-08-12_14h14.36.914",6,1,0.306822247097973,FALSE,TRUE,"x"
